source,sentence,ARG0,PRED,ARG1,TAG,NUM_CATEGORY
Website,"Dan pada saat semua pendoa yang berdoa sekitar 300 orang, salah satu pendoa lari ke depan, dia melihat dilangit, melihat rombongan malaikat datang ke rumah sakit itu, memerangi Roh maut yang ada disitu.",pendoa,jumlah orang,sekitar 300,CORRECT,CRD
Website,"Akhirnya setelah kontak ke dokter Singapore saya akan dibawa kesana . Sebelum di bawa dokter disitu berkata umur saya mungkin tinggal 2 - hari saja, karena lihat kondisi saya.",umur saya,jumlah hari,2,INCORRECT,CRD
Website,"Dia cepat balik ke Semarang , 2 hari kemudian istrinya meninggal.",hari kemudian istrinya,meninggal,2 hari,INCORRECT,QTY
Website,Dalam Mazmur 133 kalau saudara bersatu berkat itu diperintahkan oleh Tuhan untuk turun bagi kita.,saudara,jumlah Mazmur,133,INCORRECT,CRD
Website,Dalam 9 hari paru-paru saya disembuhkan Tuhan.,hari paru-paru saya,disembuhkan,9 hari,INCORRECT,QTY
Website,"Kira dalam 10 hari dokter berkata ginjal ibu tinggal sedikit yang sakit, darah juga bagus.",hari dokter,berkata,10 hari,INCORRECT,QTY
Website,"Anak saya masih mempunyai masa depan yang panjang, suami saya masih dibutuhkan banyak orang dari pada saya . Saya berkata pada Tuhan' umur saya sudah 55 tahun, hampir 50 tahun mengabdikan diri melayani, masuk keluar kampung . Saya melayani di pusat juga bersama ibu-ibu dan bapak untuk buka cabang di desa-desa.",Anak saya,umur saya,55 tahun,INCORRECT,QTY
Website,"Anak saya masih mempunyai masa depan yang panjang, suami saya masih dibutuhkan banyak orang dari pada saya . Saya berkata pada Tuhan' umur saya sudah 55 tahun, hampir 50 tahun mengabdikan diri melayani, masuk keluar kampung . Saya melayani di pusat juga bersama ibu-ibu dan bapak untuk buka cabang di desa-desa.",Anak saya,mengabdikan,hampir 50 tahun,INCORRECT,QTY
Website,"Biasanya kalau buka cabang di desa yang belum ada gereja, jadi kami melayani di bawah pohon, saya main gitar, nyanyi lalu anak-anak datang, saya beri permen, lain kali datang lagi akhirnya saya datang ke orang tuanya saya bawa roti, gula merah, dan kami menggalang persatuan, dan akhirnya berdiri gereja-gereja, hampir 60 gereja didirikan disekitar Temanggung.",gereja,didirikan,hampir 60 gereja,INCORRECT,QTY
Website,"Kalau saya melihat kaki yang tinggal satu ini, saya masih bisa bersyukur karena saya teringat pemuda yang di Amerika itu, saya berkata Tuhan kalau dia dengan 2 kaki yang tidak dapat berfungsi masih bisa bersuka cita, saya bersyukur karena engkau masih memberi 1 kaki yang utuh yangbisa menopang saya.",Tuhan kalau dia,jumlah kaki,2,INCORRECT,CRD
Website,"Puji nama Tuhan . Tidak bisa saya bayangkan kalausaya kurang 1% saja, saya tidak bisa bersaksi lagi, suami saya mungkin akan stress, dan satu ujizat lagi yaituginjal saya sembuh total.",suami saya mungkin akan stress,jumlah ujizat lagi yaituginjal saya,satu,INCORRECT,CRD
Website,"Telinga saya setelah dicek di Amerika inisebelah kiri sudah sembuh, sebelah kanan tinggal sedikit lagi, tinggal tunggu 1 - 2 bulan lagi . Tapi saya percaya kekuatan Tuhan, kalau IA sudah membuat mujizat demi mujizat, Tuhan juga akan menyembuhkan total telinga saya.",Telinga saya,tunggu,1 - 2 bulan,INCORRECT,QTY
Website,"Kaki palsu saya ini sebenarnya harganya US $16.000 sampai US $24.000 tapi oleh karena kemurahan Tuhan dokter itu berkata akan kontak kepabriknya dan akan diberi harga pabrik sekitar US $6.000 sampai US $8.000, Tapi sungguh ajaibTuhan kita, terakhir saya dapat informasi mereka akan emberi gratismesinnya.",kemurahan Tuhan dokter itu,harga pabrik sekitar US,sekitar US $ 6.000 sampai US $ 8.000,INCORRECT,MON
Website,"Sampai hari ini saya sudah 2 kali jatuh, betapa berartinya kalau melihat orang masih bisa berjalan.",hari ini saya,jumlah kali,2,INCORRECT,CRD
Website,"Untuk musim haji mendatang, Kementrian Agama menargetkan paling jauh 4 kilometer.",Kementrian Agama,jauh,4 kilometer,INCORRECT,QTY
Website,"Pada musim haji lalu, jemaah Indonesia bisa berada menempati ring I sebanyak 30 persen dari 210 ribu jemaah haji Indonesia.",jemaah Indonesia,jumlah persen,210 ribu,INCORRECT,CRD
Website,"Ucapan khas Kyu adalah "" Jawabannya hanya ada satu!!!",Ucapan khas Kyu,jumlah ada,satu,INCORRECT,CRD
Website,"Kazuma adalah seorang anak SD yang jenius dan dikenal sebagai pembuat game . pada usia 7 tahun, Kazuma sudah mengembangkan software game buatannya sendiri.",Kazuma,usia,7 tahun,INCORRECT,QTY
Website,"Kinta menguasai dan 3 untuk judo dan karate, serta dan 4 untuk karate yang dilatihnya bersama teman kecilnya, Sumire Chikamatsu . Dia juga mahir atletik dan berenang, serta sudah sering meraih penghargaan.",Kinta,jumlah menguasai,3,INCORRECT,CRD
Website,"Kinta menguasai dan 3 untuk judo dan karate, serta dan 4 untuk karate yang dilatihnya bersama teman kecilnya, Sumire Chikamatsu . Dia juga mahir atletik dan berenang, serta sudah sering meraih penghargaan.",Kinta,jumlah karate,4,INCORRECT,CRD
Website,"Ia menjalani masa SD dengan normal selama 6 tahun, SMP satu tahun, dan mendapatkan beasiswa untuk melanjutkan pendidikan SMAnya di network yang ia tamatkan selama satu tahun, Kemudian ia direkomendasikan ke MIT (Massachutes International of Technology).",pendidikan SMAnya di network yang ia,tamatkan,satu tahun,INCORRECT,QTY
Website,"Orangnya sombong dan membanggakan kelas A. Kemampuan matematikanya sungguh luar biasa, bahkan Kazuma dikalahkannya pada volume 4 (pertarungan antara kelas Q dan kelas A).",Kazuma,jumlah volume,4,INCORRECT,CRD
Website,Gadis berusia 15 tahun ini adalah murid pindahan dari Akademi Shibusawa.,Gadis,berusia,15 tahun,INCORRECT,QTY
Website,Saburomaru memiliki IQ 180 dan kuliah di Universitas Tokyo.,Saburomaru,jumlah IQ,180,CORRECT,CRD
Website,"Ukon bergabung dengan DDS pada manga terakhir, volume 22.",Ukon,jumlah volume,22,INCORRECT,CRD
Website,"Sumire bergabung dengan DDS bersama Ukon pada manga terakhir, volume 22.",Sumire,jumlah volume,22,INCORRECT,CRD
Website,"Vas yang menunjukkan perasaan cinta Takumi Kuzuryu terhadap seorang wanita bernama Sakura Kusunoki . Dibuat 55 tahun yang lalu, vas ini menggambarkan siluet wajah seorang laki-laki (Takumi Kuzuryu) dan wanita (Sakura Kusunoki).",Vas,Dibuat,55 tahun,INCORRECT,QTY
Website,"Kachofugetsu, atau 4 lukisan roh wanita: Roh bunga (Ka), Roh burung (Cho), Roh angin (Fu) dan Roh bulan (Getsu) adalah empat lukisan bergambar roh wanita karya Takumi Kuzuryu.",Kachofugetsu,jumlah lukisan roh wanita,4,CORRECT,CRD
Website,"Kachofugetsu, atau 4 lukisan roh wanita: Roh bunga (Ka), Roh burung (Cho), Roh angin (Fu) dan Roh bulan (Getsu) adalah empat lukisan bergambar roh wanita karya Takumi Kuzuryu.",Kachofugetsu,jumlah lukisan,empat,CORRECT,CRD
Website,Lukisan-lukisan diciptakan oleh Takumi Kuzuryu untuk menggambarkan sosok roh yang merindukan keindahan 4 musim.,Lukisan-lukisan,jumlah musim,4,INCORRECT,CRD
Website,"Kotak ini tidak bisa dibuka dengan cara biasa, tetapi dengan cara menekan 2 tombol di gambar naga secara bersamaan.",Kotak ini,jumlah tombol di gambar naga,2,INCORRECT,CRD
Website,"Ruangan ini dapat terbuka dengan menggeser kaca pintu, sehingga jumlah gambar naga yang asalnya 10, menjadi 9 gambar.",Ruangan ini,jumlah jumlah gambar naga yang asalnya,10,INCORRECT,CRD
Website,"Ruangan ini dapat terbuka dengan menggeser kaca pintu, sehingga jumlah gambar naga yang asalnya 10, menjadi 9 gambar.",jumlah gambar naga yang asalnya,jumlah gambar,9,INCORRECT,CRD
Website,"Berikut adalah data nama bangunan, pemilik dan karakteristik tiap anak naga berdasarkan manga volume 22.",Berikut,jumlah manga volume,22,INCORRECT,CRD
Website,"Benua Australia membentang dari garis lintang 10 o 41' LS sampai garis lintang 43 o 39' LS dan dari garis bujur 113 o 0 9' BT sampai 153 o 39' BT, sebagaimana tampak dalam Gambar 1.",Benua Australia,garis lintang,10 o 41 ' LS,CORRECT,QTY
Website,"Benua Australia membentang dari garis lintang 10 o 41' LS sampai garis lintang 43 o 39' LS dan dari garis bujur 113 o 0 9' BT sampai 153 o 39' BT, sebagaimana tampak dalam Gambar 1.",Benua Australia,LS sampai garis lintang,43 o 39 ' LS,INCORRECT,QTY
Website,"Benua Australia membentang dari garis lintang 10 o 41' LS sampai garis lintang 43 o 39' LS dan dari garis bujur 113 o 0 9' BT sampai 153 o 39' BT, sebagaimana tampak dalam Gambar 1.",Benua Australia,LS dan dari garis bujur,113 o 0 9 ' BT sampai 153 o 39 ' BT,INCORRECT,QTY
Website,"Pada titik batasnya yang terdekat, Australia dan Indonesia hanya terpisah beberapa kilometer saja, dan hal ini dapat dilihat dalam Gambar 2.",hal ini,jumlah Gambar,2,INCORRECT,CRD
Website,Luas wilayah Australia adalah 7.682 .300 km 2 . Lebar wilayah tersebut kira-kira 3200 km dari pantai timur ke barat dan panjangnya 3700 km dari Tanjung York di pantai utara sampai Tanjung Tenggara di Tasmania.,Luas wilayah Australia,pantai timur ke barat dan panjangnya,3200 km,INCORRECT,QTY
Website,Luas wilayah Australia adalah 7.682 .300 km 2 . Lebar wilayah tersebut kira-kira 3200 km dari pantai timur ke barat dan panjangnya 3700 km dari Tanjung York di pantai utara sampai Tanjung Tenggara di Tasmania.,Luas wilayah Australia,pantai timur ke barat dan panjangnya,3700 km,INCORRECT,QTY
Website,"Australia adalah benua terkecil, sedangkan yang terbesar adalah Asia yang luasnya 44.614 .000 km 2.",Australia,Asia yang luasnya 44.614 .000 km,44.614 .000 km,INCORRECT,QTY
Website,Negara Australia dibagi menjadi enam negara bagian dan dua wilayah.,Negara Australia,jumlah negara bagian,enam,CORRECT,CRD
Website,Negara Australia dibagi menjadi enam negara bagian dan dua wilayah.,Negara Australia,jumlah wilayah,dua,CORRECT,CRD
Website,Secara resmi Ratu Elizabeth II adalah Ratu Australia dan diwakili oleh seorang Gubernur Jenderal dan oleh enam Gubernur negara bagian.,Ratu Elizabeth II,jumlah Gubernur negara bagian,enam,INCORRECT,CRD
Website,"Pemerintah federal mempunyai dua dewan, yakni Dewan Perwakilan Rakyat (Majelis Rendah) dan Senat (Majelis Tinggi).",Pemerintah federal,jumlah dewan,dua,CORRECT,CRD
Website,Dewan Perwakilan mempunyai 148 kursi atau wakil yang dibagi di antara negara-negara bagian yang ada berdasarkan jumlah penduduk.,Dewan Perwakilan,mempunyai,148 kursi,CORRECT,QTY
Website,Senat (Majelis Tinggi) mempunyai 76 anggota: Setiap negara bagian (enam) diwakili oleh 12 senator dan terdapat dua senator dari ACT dan dua dari NT.,Senat,jumlah anggota,76,CORRECT,CRD
Website,Senat (Majelis Tinggi) mempunyai 76 anggota: Setiap negara bagian (enam) diwakili oleh 12 senator dan terdapat dua senator dari ACT dan dua dari NT.,Senat,jumlah negara bagian,enam,CORRECT,CRD
Website,Senat (Majelis Tinggi) mempunyai 76 anggota: Setiap negara bagian (enam) diwakili oleh 12 senator dan terdapat dua senator dari ACT dan dua dari NT.,negara bagian,diwakili,12 senator,CORRECT,QTY
Website,Senat (Majelis Tinggi) mempunyai 76 anggota: Setiap negara bagian (enam) diwakili oleh 12 senator dan terdapat dua senator dari ACT dan dua dari NT.,negara bagian,jumlah senator dari ACT,dua,CORRECT,CRD
Website,Senat (Majelis Tinggi) mempunyai 76 anggota: Setiap negara bagian (enam) diwakili oleh 12 senator dan terdapat dua senator dari ACT dan dua dari NT.,negara bagian,jumlah senator dari ACT,dua,CORRECT,CRD
Website,Undang-undang harus disahkan oleh kedua majelis ini atau oleh parlemen.,Undang-undang,jumlah majelis ini atau oleh parlemen,kedua,INCORRECT,CRD
Website,Pemilihan anggota Dewan Perwakilan Rakyat harus dilaksanakan setidaknya setiap tiga tahun sekali.,Pemilihan anggota Dewan Perwakilan Rakyat,dilaksanakan,tiga tahun,INCORRECT,QTY
Website,Para anggota Senat dipilih untuk jangka waktu enam tahun tetapi anggota Senat untuk ACT dan NT dipilih hanya untuk jangka waktu tiga tahun.,anggota Senat,jangka waktu,enam tahun,INCORRECT,QTY
Website,Para anggota Senat dipilih untuk jangka waktu enam tahun tetapi anggota Senat untuk ACT dan NT dipilih hanya untuk jangka waktu tiga tahun.,tahun tetapi anggota Senat untuk ACT dan NT,jangka waktu,tiga tahun,INCORRECT,QTY
Website,Australia memiliki satu bendera nasional (Lihat Gambar warna 1) dan satu bendera lain untuk setiap negara bagian dan setiap daerah khusus.,Australia,jumlah bendera nasional,satu,CORRECT,CRD
Website,Australia memiliki satu bendera nasional (Lihat Gambar warna 1) dan satu bendera lain untuk setiap negara bagian dan setiap daerah khusus.,Australia,jumlah Lihat Gambar warna,1,INCORRECT,CRD
Website,Australia memiliki satu bendera nasional (Lihat Gambar warna 1) dan satu bendera lain untuk setiap negara bagian dan setiap daerah khusus.,Australia,jumlah bendera lain,satu,INCORRECT,CRD
Website,Bintang ini mewakili enam negara bagian dan daerah-daerah khusus yang membentuk persemakmuran Australia.,Bintang ini,jumlah negara bagian dan daerah-daerah khusus,enam,CORRECT,CRD
Website,Lambang ini (Lihat Gambar 4) diangkat menjadi lambang nasional Australia pada tahun 1912 dan terdiri atas empat bagian utama :,Lambang ini,jumlah Lihat Gambar,4,INCORRECT,CRD
Website,Lambang ini (Lihat Gambar 4) diangkat menjadi lambang nasional Australia pada tahun 1912 dan terdiri atas empat bagian utama :,Lambang ini,jumlah bagian utama,empat,CORRECT,CRD
Website,Simbol lain yang penting di Australia adalah bendera Aborijin (Lihat Gambar warna 2).,Simbol lain yang penting di Australia,jumlah Lihat Gambar warna,2,INCORRECT,CRD
Website,Bendera ini terdiri atas gambar matahari berwarna kuning dengan latar dua persegi panjang berwarna merah dan hitam.,Bendera ini,jumlah persegi panjang,dua,CORRECT,CRD
Website,"Peta yang lebih besar bisa dibuat dengan menggambar bujur sangkar yang lebih besar, misalnya bujur sangkar berukuran 16 x 16 cm yang kemudian dibagi menjadi kotak-kotak kecil bersisi 4 cm.",Peta yang lebih besar,berukuran,16 x 16 cm,INCORRECT,QTY
Website,"Peta yang lebih besar bisa dibuat dengan menggambar bujur sangkar yang lebih besar, misalnya bujur sangkar berukuran 16 x 16 cm yang kemudian dibagi menjadi kotak-kotak kecil bersisi 4 cm.",Peta yang lebih besar,bersisi,4 cm,INCORRECT,QTY
Website,"Maryam (bahasa Arab: مريم, Arami: מרים, Maryām, kemudian Ibrani Miriam), juga Mary atau Maria, adalah ibu Nabi Isa a.s. / Jesus Christ dan didakwa tunangan Yusuf oleh penganut Kristian . [1] Beliau disebut lebih kerap dalam al-Qur' an dari keseluruhan Perjanjian Baru, [2] malah Surah Maryam dinamakan bersempenanya.",Beliau,jumlah keseluruhan Perjanjian Baru,2,INCORRECT,CRD
Website,Gelaran ini diiktiraf dalam Majlis Ekumenis III di Efesus pada tahun 431.,Gelaran ini,jumlah Efesus pada tahun,431,INCORRECT,CRD
Website,""" Makna Teologi yang terkandung dalam gelar ini adalah bahawa putera Maria, Yesus, adalah sepenuhnya Allah dan sepenuhnya manusia, dan bahawa dua sifat Yesus (Illahi dan insani) dipersatukan dalam satu Pribadi tunggal.",Makna Teologi,jumlah sifat Yesus,dua,INCORRECT,CRD
Website,""" Makna Teologi yang terkandung dalam gelar ini adalah bahawa putera Maria, Yesus, adalah sepenuhnya Allah dan sepenuhnya manusia, dan bahawa dua sifat Yesus (Illahi dan insani) dipersatukan dalam satu Pribadi tunggal.",sifat Yesus,jumlah Pribadi tunggal,satu,INCORRECT,CRD
Website,"Maria bertempat tinggal di Nazareth di Galilea, kemungkinan bersama dengan kedua orang tuanya, dan sementara itu telah dipertunangkan dengan Yusuf dari Keluarga Daud (Lukas 1 : 26).",Maria,jumlah orang tuanya,kedua,INCORRECT,CRD
Website,"Selama masa pertunangan mereka – yakni tahap pertama dalam pernikahan Yahudi; selama masa tersebut, pasangan yang dipertunangkan tidak diperbolehkan sama sekali untuk berduaan saja di bawah satu atap, meskipun sudah sah disebut suami isteri – Malaikat Gabriel mewartakan kepadanya bahwa dia akan menjadi ibu dari Messiah yang dijanjikan itu dengan cara mengandungnya melalui Roh Kudus (Lukas 1 : 35).",pasangan,jumlah atap,satu,INCORRECT,CRD
Website,"Selama masa pertunangan mereka – yakni tahap pertama dalam pernikahan Yahudi; selama masa tersebut, pasangan yang dipertunangkan tidak diperbolehkan sama sekali untuk berduaan saja di bawah satu atap, meskipun sudah sah disebut suami isteri – Malaikat Gabriel mewartakan kepadanya bahwa dia akan menjadi ibu dari Messiah yang dijanjikan itu dengan cara mengandungnya melalui Roh Kudus (Lukas 1 : 35).",kepadanya bahwa dia,Lukas,1 : 35 ),INCORRECT,QTY
Website,"Kerana malaikat telah memberitahukan Maria bahwa Elizabeth, yang sebelumnya mandul, kini secara ajaib telah mengandung, Maria lalu segera mengunjungi kerabatnya itu, yang tinggal bersama suaminya Zakaria di sebuah kota Yudea "" di daerah perbukitan "" (kemungkinan di Yuttah, Yosua 15 : 55; 21 : 16, bersebelahan dengan Maon, sekitar 160 km dari Nazareth) (Lukas 1 : 39).",Maria,Nazareth,sekitar 160 km,INCORRECT,QTY
Website,"Kerana malaikat telah memberitahukan Maria bahwa Elizabeth, yang sebelumnya mandul, kini secara ajaib telah mengandung, Maria lalu segera mengunjungi kerabatnya itu, yang tinggal bersama suaminya Zakaria di sebuah kota Yudea "" di daerah perbukitan "" (kemungkinan di Yuttah, Yosua 15 : 55; 21 : 16, bersebelahan dengan Maon, sekitar 160 km dari Nazareth) (Lukas 1 : 39).",Maria,jumlah Lukas,1,INCORRECT,CRD
Website,"Kerana malaikat telah memberitahukan Maria bahwa Elizabeth, yang sebelumnya mandul, kini secara ajaib telah mengandung, Maria lalu segera mengunjungi kerabatnya itu, yang tinggal bersama suaminya Zakaria di sebuah kota Yudea "" di daerah perbukitan "" (kemungkinan di Yuttah, Yosua 15 : 55; 21 : 16, bersebelahan dengan Maon, sekitar 160 km dari Nazareth) (Lukas 1 : 39).",Maria,jumlah 1,39,INCORRECT,CRD
Website,"Begitu Maria tiba dan menyalami Elizabeth, Elizabeth dengan segera menyatakan Maria sebagai "" ibu dari Tuhannya "", dan meberinya sebuah kidung ungkapan syukur (Lukas 1 : 46 - 56; bdk . 1 Samuel 2 : 1 - 10) yang umum dikenal sebagai Magnificat.",Begitu Maria,Lukas,1 : 46 - 56 ; bdk . 1 Samuel 2 : 1 - 10 ),INCORRECT,QTY
Website,"Tiga bulan sesudahnya, tampaknya sebelum kelahiran Yohanes Pembaptis, Maria pulang ke rumahnya (Lukas 1 : 56 - 57).",Maria,bulan sesudahnya,Tiga bulan,INCORRECT,QTY
Website,"Tiga bulan sesudahnya, tampaknya sebelum kelahiran Yohanes Pembaptis, Maria pulang ke rumahnya (Lukas 1 : 56 - 57).",Maria,Lukas,1 : 56 - 57 ),INCORRECT,QTY
Website,"Sesudah delapan hari, anak itu disunat dan dinamai Yesus, menurut instruksi yang diberikan oleh "" malaikat Tuhan "" kepada Yusuf setelah Maria menerima anunsiasi, karena nama ini menunjukkan bahwa "" dia [akan] menyelamatkan umatnya dari dosa-dosa mereka "" (Matius 1 : 25, Lukas 2 : 21; bdk.",anak itu,disunat,delapan hari,INCORRECT,QTY
