sentence_num,token,tag
11741,Agus,B-PER
11741,menyatakan,O
11741,Kemenhub,B-NOR
11741,tetap,O
11741,menyambut,O
11741,baik,O
11741,hal,O
11741,tersebut,O
11741,.,O
11742,Direktur,B-NOR
11742,Lalu,I-NOR
11742,Lintas,I-NOR
11742,Polda,I-NOR
11742,Metro,I-NOR
11742,Jaya,I-NOR
11742,Kombes,B-PER
11742,Yusuf,I-PER
11742,mengatakan,O
11742,",",O
11742,pihak,O
11742,Gelora,B-FAC
11742,Bung,I-FAC
11742,Karno,I-FAC
11742,(,O
11742,GBK,B-FAC
11742,),O
11742,akan,O
11742,menutup,O
11742,pintu,O
11742,10,B-CRD
11742,pada,O
11742,saat,O
11742,pembukaan,O
11742,acara,O
11742,Asian,B-EVT
11742,Games,I-EVT
11742,2018,I-EVT
11742,.,O
11743,"""",O
11743,Rencana,O
11743,ada,O
11743,penutupan,O
11743,jalan,O
11743,",",O
11743,di,O
11743,Jalan,B-LOC
11743,Pemuda,I-LOC
11743,",",O
11743,tapi,O
11743,hanya,O
11743,bagian,O
11743,sisi,O
11743,dekat,O
11743,GBK,B-FAC
11743,bukan,O
11743,yang,O
11743,TVRI,B-ORG
11743,.,O
11744,Kan,O
11744,Jalan,B-LOC
11744,Pemuda,I-LOC
11744,ada,O
11744,dua,B-CRD
11744,lajur,O
11744,nih,O
11744,",",O
11744,yang,O
11744,satu,B-CRD
11744,GBK,B-FAC
11744,yang,O
11744,satu,B-CRD
11744,dekat,O
11744,TVRI,B-ORG
11744,",",O
11744,yang,O
11744,di,O
11744,TVRI,B-ORG
11744,nggak,O
11744,ditutup,O
11744,(,O
11744,yang,O
11744,ditutup,O
11744,pintu,O
11744,10,B-CRD
11744,GBK,B-FAC
11744,),O
11744,",",O
11744,"""",O
11744,kata,O
11744,Kombes,B-PER
11744,Yusuf,I-PER
11744,di,O
11744,Mapolda,B-LOC
11744,Metro,I-LOC
11744,Jaya,I-LOC
11744,",",O
11744,Jakarta,B-GPE
11744,",",O
11744,Senin,B-DAT
11744,(,I-DAT
11744,13,I-DAT
11744,/,I-DAT
11744,8,I-DAT
11744,/,I-DAT
11744,2018,I-DAT
11744,),I-DAT
11744,.,O
11745,Kata,O
11745,Kombes,B-PER
11745,Yusuf,I-PER
11745,",",O
11745,tak,O
11745,hanya,O
11745,pintu,O
11745,10,B-CRD
11745,GBK,B-FAC
11745,saja,O
11745,yang,O
11745,ditutup,O
11745,",",O
11745,namun,O
11745,juga,O
11745,menutup,O
11745,sepanjang,O
11745,Jalan,B-LOC
11745,Asia,I-LOC
11745,Afrika,I-LOC
11745,.,O
11746,"""",O
11746,Penutupan,O
11746,ini,O
11746,hanya,O
11746,dilakukan,O
11746,sehari,O
11746,saat,O
11746,pembukaan,O
11746,acara,O
11746,Asian,B-EVT
11746,Games,I-EVT
11746,dan,O
11746,sistemnya,O
11746,buka,O
11746,tutup,O
11746,",",O
11746,"""",O
11746,ujarnya,O
11746,.,O
11747,Sementara,O
11747,untuk,O
11747,waktu,O
11747,penutupannya,O
11747,",",O
11747,Kombes,B-PER
11747,Yusuf,I-PER
11747,belum,O
11747,bisa,O
11747,memastikan,O
11747,.,O
11748,Hal,O
11748,itu,O
11748,sedang,O
11748,didiskusikan,O
11748,seluruh,O
11748,pendukung,O
11748,Asian,B-EVT
11748,Games,I-EVT
11748,.,O
11749,Jadi,O
11749,pengguna,O
11749,jalan,O
11749,diminta,O
11749,lurus,O
11749,tidak,O
11749,bisa,O
11749,mutar,O
11749,balik,O
11749,di,O
11749,depan,O
11749,TVRI,B-ORG
11749,",",O
11749,Jalan,B-LOC
11749,Pemuda,I-LOC
11749,satu,B-CRD
11749,lajur,O
11749,dibuka,O
11749,(,O
11749,lajur,O
11749,TVRI,B-ORG
11749,),O
11749,",",O
11749,jadi,O
11749,jalan,O
11749,yang,O
11749,boleh,O
11749,dilewati,O
11749,mengarah,O
11749,ke,O
11749,Slipi,B-LOC
11749,dan,O
11749,Cawang,B-LOC
11749,",",O
11749,"""",O
11749,bebernya,O
11749,.,O
11750,Dalam,O
11750,hal,O
11750,ini,O
11750,",",O
11750,kepolisian,B-NOR
11750,akan,O
11750,mengundang,O
11750,pimpinan,O
11750,pusat,O
11750,perbelanjaan,O
11750,untuk,O
11750,memberitahukan,O
11750,penutupan,O
11750,jalan,O
11750,terkait,O
11750,ajang,O
11750,Asian,B-EVT
11750,Games,I-EVT
11750,ini,O
11750,.,O
11751,"""",O
11751,Beberapa,O
11751,pengusaha,O
11751,termasuk,O
11751,pemilik,O
11751,Plaza,B-ORG
11751,Senayan,I-ORG
11751,",",O
11751,Hotel,B-ORG
11751,Fermon,I-ORG
11751,",",O
11751,Senayan,B-ORG
11751,City,I-ORG
11751,",",O
11751,Hotel,B-ORG
11751,Mulya,I-ORG
11751,",",O
11751,Golf,O
11751,di,O
11751,Senayan,B-GPE
11751,itu,O
11751,kita,O
11751,panggil,O
11751,semua,O
11751,besok,O
11751,.,O
11752,Pesawat,B-PRD
11752,Dimonim,I-PRD
11752,PK,I-PRD
11752,-,I-PRD
11752,HVQ,I-PRD
11752,yang,O
11752,hilang,O
11752,kontak,O
11752,di,O
11752,Pegunungan,B-GPE
11752,Bintang,I-GPE
11752,",",O
11752,Papua,B-GPE
11752,ditemukan,O
11752,.,O
11753,Pesawat,B-PRD
11753,tersebut,O
11753,membawa,O
11753,tujuh,B-CRD
11753,penumpang,O
11753,dan,O
11753,dua,B-CRD
11753,kru,O
11753,pilot,O
11753,dan,O
11753,kopilot,O
11753,.,O
11754,Kadiv,B-NOR
11754,Humas,I-NOR
11754,Mabes,I-NOR
11754,Polri,I-NOR
11754,Irjen,B-PER
11754,Setyo,I-PER
11754,Wasisto,I-PER
11754,mengatakan,O
11754,",",O
11754,tim,O
11754,gabungan,O
11754,menemukan,O
11754,pesawat,B-PRD
11754,Dimonim,I-PRD
11754,air,I-PRD
11754,yang,O
11754,hilang,O
11754,kontak,O
11754,pada,O
11754,Sabtu,B-DAT
11754,",",I-DAT
11754,11,I-DAT
11754,Agustus,I-DAT
11754,2018,I-DAT
11754,itu,O
11754,di,O
11754,Kabupaten,B-GPE
11754,Pegunungan,I-GPE
11754,Bintang,I-GPE
11754,.,O
11755,"""",O
11755,Dari,O
11755,sembilan,B-CRD
11755,penumpang,O
11755,",",O
11755,delapan,B-CRD
11755,ditemukan,O
11755,sudah,O
11755,meninggal,O
11755,dunia,O
11755,dan,O
11755,satu,B-CRD
11755,masih,O
11755,hidup,O
11755,.,O
11756,Sudah,O
11756,dievakuasi,O
11756,ke,O
11756,Oksibil,B-GPE
11756,pagi,O
11756,ini,O
11756,",",O
11756,"""",O
11756,kata,O
11756,Irjen,B-PER
11756,Setyo,I-PER
11756,lewat,O
11756,keterangannya,O
11756,",",O
11756,Jakarta,B-GPE
11756,",",O
11756,Minggu,B-DAT
11756,(,I-DAT
11756,12,I-DAT
11756,/,I-DAT
11756,8,I-DAT
11756,/,I-DAT
11756,2018,I-DAT
11756,),I-DAT
11756,.,O
11757,Irjen,B-PER
11757,Setyo,I-PER
11757,melanjutkan,O
11757,",",O
11757,korban,O
11757,jatuhnya,O
11757,pesawat,B-PRD
11757,Dimonim,I-PRD
11757,air,I-PRD
11757,yang,O
11757,ditemukan,O
11757,masih,O
11757,hidup,O
11757,adalah,O
11757,seorang,O
11757,anak,O
11757,berusia,O
11757,12,B-QTY
11757,tahun,I-QTY
11757,atas,O
11757,nama,O
11757,Jumaidi,B-PER
11757,.,O
11758,"""",O
11758,Saat,O
11758,ini,O
11758,tim,O
11758,sedang,O
11758,proses,O
11758,evakuasi,O
11758,jenazah,O
11758,yang,O
11758,lain,O
11758,",",O
11758,"""",O
11758,imbuh,O
11758,Irjen,B-PER
11758,Setyo,I-PER
11758,.,O
11759,Sebelumnya,O
11759,",",O
11759,Kabid,B-NOR
11759,Humas,I-NOR
11759,Polda,I-NOR
11759,Papua,I-NOR
11759,Kombes,B-PER
11759,Ahmad,I-PER
11759,Mustofa,I-PER
11759,Kamal,I-PER
11759,membenarkan,O
11759,kabar,O
11759,hilang,O
11759,kontaknya,O
11759,pesawat,B-PRD
11759,Dimonim,I-PRD
11759,PK,I-PRD
11759,-,I-PRD
11759,HVQ,I-PRD
11759,di,O
11759,Pegunungan,B-GPE
11759,Bintang,I-GPE
11759,",",O
11759,Papua,B-GPE
11759,.,O
11760,Peristiwa,O
11760,itu,O
11760,diinformasikan,O
11760,oleh,O
11760,Tower,B-FAC
11760,Bandara,I-FAC
11760,Oksibil,I-FAC
11760,.,O
11761,"""",O
11761,Pesawat,B-PRD
11761,Dimonim,I-PRD
11761,Air,I-PRD
11761,terbang,O
11761,dari,O
11761,Bandara,B-FAC
11761,Tanah,I-FAC
11761,Merah,I-FAC
11761,Kabupaten,B-GPE
11761,Boven,I-GPE
11761,Diguel,I-GPE
11761,menuju,O
11761,Bandara,B-FAC
11761,Oksibil,I-FAC
11761,Kabupaten,B-GPE
11761,Pegunungan,I-GPE
11761,Bintang,I-GPE
11761,",",O
11761,"""",O
11761,tutur,O
11761,Kombes,B-PER
11761,Kamal,I-PER
11761,dalam,O
11761,keterangan,O
11761,yang,O
11761,diterima,O
11761,Liputan,B-ORG
11761,6,I-ORG
11761,.,I-ORG
11761,com,I-ORG
11761,",",O
11761,Sabtu,B-DAT
11761,",",I-DAT
11761,11,I-DAT
11761,Agustus,I-DAT
11761,2018,I-DAT
11761,.,O
11762,Menurut,O
11762,Kombes,B-PER
11762,Kamal,I-PER
11762,",",O
11762,pesawat,B-PRD
11762,tersebut,O
11762,terbang,O
11762,Sabtu,B-DAT
11762,",",I-DAT
11762,11,I-DAT
11762,Agustus,I-DAT
11762,2018,I-DAT
11762,ini,O
11762,sekitar,O
11762,pukul,O
11762,13,B-TIM
11762,.,I-TIM
11762,50,I-TIM
11762,WIT,I-TIM
11762,.,O
11763,Masuk,O
11763,pukul,O
11763,14,B-TIM
11763,.,I-TIM
11763,17,I-TIM
11763,WIT,I-TIM
11763,",",O
11763,Pesawat,B-PRD
11763,Dimonim,I-PRD
11763,Air,I-PRD
11763,kemudiam,O
11763,melakukan,O
11763,kontak,O
11763,komunikasi,O
11763,dengan,O
11763,pihak,O
11763,Tower,B-FAC
11763,Bandara,I-FAC
11763,Oksibil,I-FAC
11763,.,O
11764,"""",O
11764,Keterangan,O
11764,dari,O
11764,pihak,O
11764,Tower,B-FAC
11764,Bandara,I-FAC
11764,Oksibil,I-FAC
11764,bahwa,O
11764,Pesawat,B-PRD
11764,Dimonim,I-PRD
11764,Air,I-PRD
11764,seharusnya,O
11764,sudah,O
11764,mendarat,O
11764,di,O
11764,Bandara,B-FAC
11764,Oksibil,I-FAC
11764,pada,O
11764,pukul,O
11764,14,B-TIM
11764,.,I-TIM
11764,30,I-TIM
11764,WIT,I-TIM
11764,",",O
11764,"""",O
11764,jelas,O
11764,dia,O
11764,.,O
11765,Polresta,B-NOR
11765,Serang,I-NOR
11765,bersama,O
11765,Majelis,B-NOR
11765,Ulama,I-NOR
11765,Indonesia,I-NOR
11765,(,O
11765,MUI,B-NOR
11765,),O
11765,mendatangi,O
11765,rumah,O
11765,milik,O
11765,Rudi,B-PER
11765,dan,O
11765,Aisyah,B-PER
11765,",",O
11765,di,O
11765,Sayabulu,B-LOC
11765,",",O
11765,Kota,B-GPE
11765,Serang,I-GPE
11765,",",O
11765,Banten,B-GPE
11765,.,O
11766,Keduanya,O
11766,diduga,O
11766,menganut,O
11766,aliran,O
11766,sesat,O
11766,dengan,O
11766,mendirikan,O
11766,Kerajaan,B-ORG
11766,Ubur,I-ORG
11766,-,I-ORG
11766,ubur,I-ORG
11766,.,O
11767,Kita,O
11767,akan,O
11767,kaji,O
11767,lebih,O
11767,dalam,O
11767,bersama,O
11767,Majelis,B-NOR
11767,Ulama,I-NOR
11767,Indonesia,I-NOR
11767,(,O
11767,MUI,B-NOR
11767,),O
11767,",",O
11767,"""",O
11767,kata,O
11767,AKBP,B-PER
11767,Komarudin,I-PER
11767,",",O
11767,Kapolresta,B-NOR
11767,Serang,I-NOR
11767,",",O
11767,Senin,B-DAT
11767,(,I-DAT
11767,13,I-DAT
11767,/,I-DAT
11767,8,I-DAT
11767,/,I-DAT
11767,2018,I-DAT
11767,),I-DAT
11767,.,O
11768,Di,O
11768,rumah,O
11768,keduanya,O
11768,",",O
11768,pihak,O
11768,kepolisian,B-ORG
11768,menyita,O
11768,struktur,O
11768,organisasi,O
11768,Kerajaan,B-ORG
11768,Ubur,I-ORG
11768,-,I-ORG
11768,Ubur,I-ORG
11768,yang,O
11768,kerap,O
11768,didatangi,O
11768,oleh,O
11768,pengikutnya,O
11768,hingga,O
11768,setiap,O
11768,Kamis,B-DAT
11768,malam,O
11768,atau,O
11768,malam,O
11768,Jumat,B-DAT
11768,hingga,O
11768,Subuh,O
11768,.,O
11769,Pasangan,O
11769,suami,O
11769,istri,O
11769,itu,O
11769,pun,O
11769,dikenal,O
11769,warga,O
11769,jarang,O
11769,bersosialisasi,O
11769,dan,O
11769,tak,O
11769,pernah,O
11769,shalat,B-REG
11769,berjemaah,I-REG
11769,di,O
11769,masjid,B-REG
11769,ataupun,O
11769,musala,B-REG
11769,dekat,O
11769,rumahnya,O
11769,yang,O
11769,baru,O
11769,ditinggali,O
11769,sekitar,B-QTY
11769,dua,I-QTY
11769,tahun,I-QTY
11769,.,O
11770,"""",O
11770,Mereka,O
11770,mengaku,O
11770,muslim,B-REG
11770,",",O
11770,namun,O
11770,melakukan,O
11770,kegiatan,O
11770,yang,O
11770,tidak,O
11770,lazim,O
11770,.,O
11771,Contohnya,O
11771,mereka,O
11771,bilang,O
11771,Allah,B-REG
11771,SWT,I-REG
11771,memiliki,O
11771,makam,O
11771,(,O
11771,kuburan,O
11771,),O
11771,",",O
11771,ini,O
11771,yang,O
11771,jelas,O
11771,tidak,O
11771,masuk,O
11771,akal,O
11771,menurut,O
11771,ajaran,O
11771,Islam,B-REG
11771,",",O
11771,"""",O
11771,jelasnya,O
11771,.,O
11772,Pengikut,O
11772,dugaan,O
11772,kelompok,O
11772,aliran,O
11772,sesat,O
11772,itu,O
11772,yang,O
11772,mayoritas,O
11772,warga,O
11772,Jawa,B-GPE
11772,Timur,I-GPE
11772,dan,O
11772,Jawa,B-GPE
11772,Tengah,I-GPE
11772,itu,O
11772,",",O
11772,kini,O
11772,diperiksa,O
11772,di,O
11772,Mapolresta,B-LOC
11772,Serang,I-LOC
11772,.,O
11773,Dari,O
11773,keterangan,O
11773,sementara,O
11773,",",O
11773,Aisyah,B-PER
11773,mengaku,O
11773,sebagai,O
11773,Ratu,O
11773,Kidul,O
11773,yang,O
11773,menganut,O
11773,agama,O
11773,Sunda,B-REG
11773,Wiwitan,I-REG
11773,yang,O
11773,mengakui,O
11773,Alquran,B-REG
11773,dan,O
11773,Allah,B-REG
11773,SWT,I-REG
11773,.,O
11774,Tak,O
11774,cukup,O
11774,sampai,O
11774,di,O
11774,situ,O
11774,",",O
11774,Aisyah,B-PER
11774,mengatakan,O
11774,kalau,O
11774,Allah,B-REG
11774,SWT,I-REG
11774,memiliki,O
11774,makam,O
11774,menyerupai,O
11774,petilasan,O
11774,.,O
11775,Dia,O
11775,pun,O
11775,percaya,O
11775,kalau,O
11775,Nabi,B-REG
11775,Muhammad,I-REG
11775,SAW,I-REG
11775,berjenis,O
11775,kelamin,O
11775,perempuan,O
11775,.,O
11776,Bahkan,O
11776,",",O
11776,Aisyah,B-PER
11776,pun,O
11776,menjelaskan,O
11776,alasan,O
11776,setiap,O
11776,yang,O
11776,pergi,O
11776,haji,O
11776,mencium,O
11776,hajar,B-PRD
11776,Aswad,I-PRD
11776,karena,O
11776,dianggap,O
11776,kelamin,O
11776,perempuan,O
11776,.,O
11777,Ka,B-REG
11777,',I-REG
11777,bah,I-REG
11777,pun,O
11777,bukan,O
11777,lah,O
11777,kiblat,O
11777,umat,O
11777,Muslim,B-REG
11777,",",O
11777,tetapi,O
11777,tempat,O
11777,pemujaan,O
11777,berhala,O
11777,.,O
11778,"""",O
11778,Kesimpulan,O
11778,kami,O
11778,dia,O
11778,bukan,O
11778,Islam,B-REG
11778,.,O
11779,Dia,O
11779,menyebarkan,O
11779,atas,O
11779,nama,O
11779,Alquran,B-REG
11779,",",O
11779,ini,O
11779,sudah,O
11779,meresahkan,O
11779,.,O
11780,Kalau,O
11780,seperti,O
11780,itu,O
11780,Islam,B-REG
11780,sudah,O
11780,ternodai,O
11780,",",O
11780,"""",O
11780,kata,O
11780,Anas,B-PER
11780,Tajudin,I-PER
11780,",",O
11780,Sekretaris,B-NOR
11780,MUI,I-NOR
11780,Kota,I-NOR
11780,Serang,I-NOR
11780,",",O
11780,di,O
11780,lokasi,O
11780,yang,O
11780,sama,O
11780,",",O
11780,Senin,B-DAT
11780,(,I-DAT
11780,13,I-DAT
11780,/,I-DAT
11780,8,I-DAT
11780,/,I-DAT
11780,2018,I-DAT
11780,),I-DAT
11780,.,O
11781,Dugaan,O
11781,sementara,O
11781,",",O
11781,kelompok,O
11781,aliran,O
11781,sesat,O
11781,Kerajaan,B-ORG
11781,Ubur,I-ORG
11781,-,I-ORG
11781,Ubur,I-ORG
11781,yang,O
11781,dipimpin,O
11781,oleh,O
11781,suami,O
11781,istri,O
11781,itu,O
11781,memiliki,O
11781,tujuan,O
11781,ekonomi,O
11781,seperti,O
11781,mengumpulkan,O
11781,uang,O
11781,dan,O
11781,menyimpannya,O
11781,di,O
11781,berbagai,O
11781,bank,O
11781,",",O
11781,baik,O
11781,dalam,O
11781,dan,O
11781,luar,O
11781,negeri,O
11781,.,O
11782,"""",O
11782,Di,O
11782,luar,O
11782,negeri,O
11782,rekeningnya,O
11782,atas,O
11782,nama,O
11782,Maryam,B-PER
11782,.,O
11783,Di,O
11783,dalam,O
11783,negeri,O
11783,atas,O
11783,nama,O
11783,Muhammad,B-PER
11783,",",O
11783,"""",O
11783,Kapolresta,B-NOR
11783,menandaskan,O
11783,.,O
11784,Polri,B-NOR
11784,:,O
11784,Angka,O
11784,Kecelakaan,O
11784,Lalu,O
11784,Lintas,O
11784,Menurun,O
11784,pada,O
11784,2018,B-DAT
11785,Nafiysul,B-PER
11785,QodarNafiysul,I-PER
11785,Qodar,I-PER
11786,27,B-DAT
11786,Mar,I-DAT
11786,2018,I-DAT
11786,",",O
11786,08,B-TIM
11786,:,I-TIM
11786,35,I-TIM
11786,WIB,I-TIM
11787,Kecelakaan,O
11787,Lalu,O
11787,Lintas,O
11787,dan,O
11787,Kecelakaan,O
11787,Mobil,B-PRD
11788,Ilustrasi,O
11788,Foto,O
11788,Kecelakaan,O
11788,Mobil,B-PRD
11788,(,O
11788,iStockphoto,B-ORG
11788,),O
11789,Liputan6,B-PRD
11789,.,I-PRD
11789,com,I-PRD
11789,",",O
11789,Jakarta,B-GPE
11789,-,O
11789,Polri,B-NOR
11789,menyebut,O
11789,angka,O
11789,kecelakaan,O
11789,lalu,O
11789,lintas,O
11789,di,O
11789,seluruh,O
11789,Indonesia,B-GPE
11789,pada,O
11789,2018,B-DAT
11789,mengalami,O
11789,penurunan,O
11789,hingga,O
11789,37,B-PRC
11789,persen,I-PRC
11789,.,O
11790,Hal,O
11790,itu,O
11790,dilihat,O
11790,dari,O
11790,hasil,O
11790,Operasi,B-EVT
11790,Keselamatan,I-EVT
11790,2018,I-EVT
11790,yang,O
11790,digelar,O
11790,secara,O
11790,serentak,O
11790,di,O
11790,seluruh,O
11790,Indonesia,B-GPE
11790,selama,O
11790,21,B-QTY
11790,hari,I-QTY
11790,.,O
11791,"""",O
11791,Pada,O
11791,2017,B-DAT
11791,selama,O
11791,21,B-QTY
11791,hari,I-QTY
11791,terjadi,O
11791,3,B-CRD
11791,.,I-CRD
11791,646,I-CRD
11791,kecelakaan,O
11791,",",O
11791,tahun,O
11791,2018,B-DAT
11791,sebanyak,O
11791,2,B-CRD
11791,.,I-CRD
11791,310,I-CRD
11791,.,O
11792,Jadi,O
11792,turun,O
11792,1,B-CRD
11792,.,I-CRD
11792,336,I-CRD
11792,",",O
11792,"""",O
11792,ujar,O
11792,Kadiv,B-NOR
11792,Humas,I-NOR
11792,Polri,I-NOR
11792,Irjen,B-PER
11792,Setyo,I-PER
11792,Wasisto,I-PER
11792,di,O
11792,Mabes,B-LOC
11792,Polri,I-LOC
11792,",",O
11792,Jakarta,B-GPE
11792,Selatan,I-GPE
11792,",",O
11792,Senin,B-DAT
11792,(,I-DAT
11792,26,I-DAT
11792,/,I-DAT
11792,3,I-DAT
11792,/,I-DAT
11792,2018,I-DAT
11792,),I-DAT
11792,.,O
11793,Bukan,O
11793,hanya,O
11793,itu,O
11793,",",O
11793,jumlah,O
11793,korban,O
11793,meninggal,O
11793,dunia,O
11793,akibat,O
11793,kecelakaan,O
11793,yang,O
11793,terjadi,O
11793,pada,O
11793,2018,B-DAT
11793,juga,O
11793,turun,O
11793,.,O
11794,Tercatat,O
11794,pada,O
11794,2017,B-DAT
11794,",",O
11794,korban,O
11794,tewas,O
11794,akibat,O
11794,kecelakaan,O
11794,mencapai,O
11794,703,B-CRD
11794,jiwa,O
11794,.,O
11795,Sementara,O
11795,pada,O
11795,2018,B-DAT
11795,korban,O
11795,tewas,O
11795,sebanyak,O
11795,503,B-CRD
11795,jiwa,O
11795,.,O
11796,"""",O
11796,Jadi,O
11796,turun,O
11796,200,B-CRD
11796,orang,O
11796,.,O
11797,Ini,O
11797,28,B-PRC
11797,persen,I-PRC
11797,turunnya,O
11797,",",O
11797,"""",O
11797,kata,O
11797,dia,O
11797,.,O
11798,Pada,O
11798,2017,B-DAT
11798,",",O
11798,tercatat,O
11798,ada,O
11798,732,B-CRD
11798,orang,O
11798,luka,O
11798,berat,O
11798,akibat,O
11798,kecelakaan,O
11798,lalu,O
11798,lintas,O
11798,.,O
11799,Sementara,O
11799,pada,O
11799,2018,B-DAT
11799,",",O
11799,jumlah,O
11799,korban,O
11799,turun,O
11799,37,B-PRC
11799,persen,I-PRC
11799,atau,O
11799,sebanyak,O
11799,458,B-CRD
11799,orang,O
11799,.,O
11800,"""",O
11800,Untuk,O
11800,korban,O
11800,luka,O
11800,ringan,O
11800,juga,O
11800,mengalami,O
11800,penurunan,O
11800,sebanyak,O
11800,38,B-PRC
11800,persen,I-PRC
11800,atau,O
11800,1,B-CRD
11800,.,I-CRD
11800,654,I-CRD
11800,orang,O
11800,.,O
11801,Tahun,O
11801,2017,B-DAT
11801,korban,O
11801,luka,O
11801,ringan,O
11801,sebanyak,O
11801,4,B-CRD
11801,.,I-CRD
11801,333,I-CRD
11801,orang,O
11801,dan,O
11801,tahun,O
11801,2018,B-DAT
11801,sebanyak,O
11801,2,B-CRD
11801,.,I-CRD
11801,679,I-CRD
11801,orang,O
11801,",",O
11801,"""",O
11801,Setyo,B-PER
11801,memaparkan,O
11801,.,O
11802,Seperti,O
11802,diketahui,O
11802,",",O
11802,jajaran,O
11802,Korps,B-NOR
11802,Lalu,I-NOR
11802,Lintas,I-NOR
11802,Polri,I-NOR
11802,menggelar,O
11802,Operasi,B-EVT
11802,Keselamatan,I-EVT
11802,2018,I-EVT
11802,selama,O
11802,21,B-QTY
11802,hari,I-QTY
11802,di,O
11802,seluruh,O
11802,Indonesia,B-GPE
11802,.,O
11803,Operasi,O
11803,tersebut,O
11803,dilakukan,O
11803,secara,O
11803,serentak,O
11803,mulai,O
11803,tanggal,O
11803,5,B-DAT
11803,hingga,I-DAT
11803,25,I-DAT
11803,Maret,I-DAT
11803,2018,I-DAT
11803,.,O
11804,Polri,B-NOR
11804,:,O
11804,Angka,O
11804,Kecelakaan,O
11804,Lalu,O
11804,Lintas,O
11804,Menurun,O
11804,pada,O
11804,2018,B-DAT
11805,27,B-DAT
11805,Mar,I-DAT
11805,2018,I-DAT
11805,",",O
11805,08,B-TIM
11805,:,I-TIM
11805,35,I-TIM
11805,WIB,I-TIM
11806,Liputan6,B-PRD
11806,.,I-PRD
11806,com,I-PRD
11806,",",O
11806,Jakarta,B-GPE
11806,-,O
11806,Polri,B-NOR
11806,menyebut,O
11806,angka,O
11806,kecelakaan,O
11806,lalu,O
11806,lintas,O
11806,di,O
11806,seluruh,O
11806,Indonesia,B-GPE
11806,pada,O
11806,2018,B-DAT
11806,mengalami,O
11806,penurunan,O
11806,hingga,O
11806,37,B-PRC
11806,persen,I-PRC
11806,.,O
11807,Hal,O
11807,itu,O
11807,dilihat,O
11807,dari,O
11807,hasil,O
11807,Operasi,B-EVT
11807,Keselamatan,I-EVT
11807,2018,I-EVT
11807,yang,O
11807,digelar,O
11807,secara,O
11807,serentak,O
11807,di,O
11807,seluruh,O
11807,Indonesia,B-GPE
11807,selama,O
11807,21,B-QTY
11807,hari,I-QTY
11807,.,O
11808,"""",O
11808,Pada,O
11808,2017,B-DAT
11808,selama,O
11808,21,B-QTY
11808,hari,I-QTY
11808,terjadi,O
11808,3,B-CRD
11808,.,I-CRD
11808,646,I-CRD
11808,kecelakaan,O
11808,",",O
11808,tahun,O
11808,2018,B-DAT
11808,sebanyak,O
11808,2,B-CRD
11808,.,I-CRD
11808,310,I-CRD
11808,.,O
11809,Jadi,O
11809,turun,O
11809,1,B-CRD
11809,.,I-CRD
11809,336,I-CRD
11809,",",O
11809,"""",O
11809,ujar,O
11809,Kadiv,B-NOR
11809,Humas,I-NOR
11809,Polri,I-NOR
11809,Irjen,B-PER
11809,Setyo,I-PER
11809,Wasisto,I-PER
11809,di,O
11809,Mabes,B-LOC
11809,Polri,I-LOC
11809,",",O
11809,Jakarta,B-GPE
11809,Selatan,I-GPE
11809,",",O
11809,Senin,B-DAT
11809,(,I-DAT
11809,26,I-DAT
11809,/,I-DAT
11809,3,I-DAT
11809,/,I-DAT
11809,2018,I-DAT
11809,),I-DAT
11809,.,O
11810,Bukan,O
11810,hanya,O
11810,itu,O
11810,",",O
11810,jumlah,O
11810,korban,O
11810,meninggal,O
11810,dunia,O
11810,akibat,O
11810,kecelakaan,O
11810,yang,O
11810,terjadi,O
11810,pada,O
11810,2018,B-DAT
11810,juga,O
11810,turun,O
11810,.,O
11811,Tercatat,O
11811,pada,O
11811,2017,B-DAT
11811,",",O
11811,korban,O
11811,tewas,O
11811,akibat,O
11811,kecelakaan,O
11811,mencapai,O
11811,703,B-CRD
11811,jiwa,O
11811,.,O
11812,Sementara,O
11812,pada,O
11812,2018,B-DAT
11812,korban,O
11812,tewas,O
11812,sebanyak,O
11812,503,B-CRD
11812,jiwa,O
11812,.,O
11813,"""",O
11813,Jadi,O
11813,turun,O
11813,200,B-CRD
11813,orang,O
11813,.,O
11814,Ini,O
11814,28,B-PRC
11814,persen,I-PRC
11814,turunnya,O
11814,",",O
11814,"""",O
11814,kata,O
11814,dia,O
11814,.,O
11815,Pada,O
11815,2017,B-DAT
11815,",",O
11815,tercatat,O
11815,ada,O
11815,732,B-CRD
11815,orang,O
11815,luka,O
11815,berat,O
11815,akibat,O
11815,kecelakaan,O
11815,lalu,O
11815,lintas,O
11815,.,O
11816,Sementara,O
11816,pada,O
11816,2018,B-EVT
11816,",",O
11816,jumlah,O
11816,korban,O
11816,turun,O
11816,37,B-PRC
11816,persen,I-PRC
11816,atau,O
11816,sebanyak,O
11816,458,B-CRD
11816,orang,O
11816,.,O
11817,"""",O
11817,Untuk,O
11817,korban,O
11817,luka,O
11817,ringan,O
11817,juga,O
11817,mengalami,O
11817,penurunan,O
11817,sebanyak,O
11817,38,B-PRC
11817,persen,I-PRC
11817,atau,O
11817,1,B-CRD
11817,.,I-CRD
11817,654,I-CRD
11817,orang,O
11817,.,O
11818,Tahun,O
11818,2017,B-DAT
11818,korban,O
11818,luka,O
11818,ringan,O
11818,sebanyak,O
11818,4,B-CRD
11818,.,I-CRD
